trading_date,A,AG,AL,AP,AU,BC,BU,C,CF,CU,EB,EG,FG,FU,HC,I,IC,IF,IH,IM,J,JM,L,LU,M,MA,NI,NR,OI,P,PB,PF,PG,PP,RB,RM,RU,SA,SC,SF,SI,SM,SN,SP,SR,SS,TA,UR,V,Y,ZN
2014-01-20,2.0876976089981317e-11,1.0956191909519169e-12,1.7244547784873852e-13,,-7.494368608431398e-12,,,2.0328407421950776e-12,2.424078042237406e-11,-8.443505417379187e-12,,,6.440701985829906e-11,,,-5.7089566194643225e-11,,4.227521158728208e-11,,,-3.5650365691261663e-10,-2.431908600982873e-09,9.466991263289997e-11,,-1.6769237751592388e-10,,,,1.0714468534477232e-09,8.421075435322702e-10,5.336156079439385e-12,,,,-9.563397423016076e-12,-3.199587795146428e-11,2.0287112061708125e-09,,,,,,,,5.2190668141633794e-11,,3.2876765011306674e-11,,1.3737024354272868e-11,1.1027174536078094e-09,-2.7102678832205564e-12
2014-01-21,-1.2349428204767986e-11,6.035383599998437e-11,1.7253497341378065e-13,,-5.463691549092768e-12,,,1.5861624180415034e-12,8.019763104024198e-11,1.3388920846203177e-12,,,-1.4535314201548824e-10,,,-2.462395326010375e-10,,5.633473869787635e-11,,,-1.213971040619081e-10,2.173670785478297e-10,-4.140304401948801e-11,,-3.507819921626525e-11,,,,1.9007311750443765e-13,-1.5186224675992165e-11,5.974613130155765e-12,,,,-1.3654313581351795e-11,-5.4685307909517957e-11,-2.9323095373637113e-10,,,,,,,,-4.135295369751822e-11,,-5.5963764430906326e-11,,7.164581434100099e-12,3.069552083622637e-13,-5.542059929535997e-13
2014-01-22,1.7313300839941322e-12,1.5116253147016824e-12,-7.896350505488046e-13,,-1.0506544241988654e-12,,,1.354856445529836e-12,-1.2761029425699632e-11,6.372059125534824e-12,,,4.927939951603173e-10,,,1.0463024256627498e-10,,2.9958534420224953e-11,,,1.3411696883910937e-09,2.783519404776399e-10,-3.0183377652268616e-11,,-7.804472309050297e-11,,,,-8.21632046233273e-12,-5.2828300173368766e-11,-2.73024636054101e-12,,,,8.624625667217582e-12,-4.97366957185507e-11,2.4231549831788067e-10,,,,,,,,1.6725147642541043e-11,,-4.726341111625392e-11,,-1.3833548910100298e-11,7.489462961108515e-12,-1.0667266459445448e-12
2014-01-23,8.840004725470518e-12,-1.360001729444559e-10,3.611836130260078e-12,,-5.370642296429614e-11,,,-3.259364593920269e-12,1.831282623879649e-12,4.378781616222955e-12,,,1.8921815522380258e-10,,,1.2967290348966844e-09,,-2.729175492087608e-12,,,1.0672873505634398e-10,1.8093251296885773e-11,1.3031975410072383e-11,,-7.348836042989393e-12,,,,4.676350082183014e-11,1.6021378252379985e-10,-4.8821000185005786e-12,,,,4.8701552838368077e-11,4.816295933416687e-11,1.3153004901205937e-10,,,,,,,,8.585016957223425e-12,,3.227662940987941e-11,,7.322684220040044e-13,3.6330517617636835e-11,2.721599684932248e-12
2014-01-24,6.899077679652607e-13,-3.927172795702735e-12,6.783280213495256e-12,,3.763219627227367e-12,,,-3.3737414115215914e-13,6.197612613296761e-12,-3.4327609486745276e-12,,,1.0167120230966905e-10,,,7.282279077951283e-11,,1.0257561716565828e-10,,,2.0658902883381151e-10,3.716517056691473e-10,1.373670536419603e-11,,-1.0799533698426675e-11,,,,1.873794998088628e-11,2.052430766850072e-11,2.322833582625397e-12,,,,1.2755613962432377e-11,-7.854570913696067e-12,2.859213040808352e-10,,,,,,,,-5.984742216844194e-12,,-9.716724887390759e-12,,9.38214986324232e-12,-1.8303818290482245e-11,-4.3012091443007594e-12
2014-01-27,2.582380529360623e-12,1.5615109342952879e-10,2.04096180111812e-12,,8.982280904824214e-11,,,4.030391246487288e-12,-1.7279564847413913e-12,-1.5305686801329096e-11,,,1.2055456311126356e-10,,,-1.7663678618192472e-11,,-3.176921786145752e-11,,,-3.189387506915584e-11,-2.2765968743801511e-10,1.5670300099195093e-11,,2.3812259826645934e-12,,,,-3.091633185156248e-11,-1.185804253682634e-10,1.0793033250246641e-13,,,,-2.9284011790775277e-12,-8.537714660499614e-11,-2.4350709111621677e-09,,,,,,,,-1.4526972262504425e-11,,2.1871201151037725e-11,,7.337038324746116e-13,-1.5235915683858632e-11,-9.991004717337369e-12
2014-01-28,-1.1201385732028044e-10,-1.3468590770642882e-11,-2.6120793104062786e-11,,-4.09302258294675e-11,,,-1.087631806918409e-13,1.4980684360656004e-11,1.3713514830690007e-12,,,2.531022614506421e-11,,,1.9557256850700803e-12,,2.543212489506648e-11,,,-9.607243641433766e-11,-2.4259804057415974e-10,1.3423873878017904e-11,,-7.403599702529186e-12,,,,3.82814532476501e-11,-1.1672517938094158e-11,-5.130780004910977e-13,,,,-1.5296507589264865e-12,-1.965659221739236e-11,-3.8073785271890214e-11,,,,,,,,-1.4470376629158529e-11,,3.864701403367614e-12,,-1.4375614475170314e-12,-1.3621180573959897e-11,7.553552172383941e-13
2014-01-29,-3.0360496050185963e-13,-7.2146794762712144e-12,2.724725406138544e-12,,-5.5611852476210356e-12,,,2.7245802800603196e-15,6.9484749439132094e-12,-2.6905344075811904e-13,,,2.5599868036932643e-10,,,3.7307452175694094e-11,,4.329408338207375e-11,,,4.5130383329359154e-10,1.4696661909681072e-10,7.139004374109725e-13,,1.9791405609402832e-13,,,,3.6185858486601046e-12,-1.6879398160265755e-11,-3.344384327589997e-11,,,,9.33184599816022e-12,2.8827150798154294e-11,1.028436468743387e-10,,,,,,,,8.14058518380909e-13,,3.7033435091974787e-11,,-5.782225246491801e-12,-1.031611330034465e-11,2.5526370719229752e-12
2014-01-30,1.1472527599444255e-12,1.1267318328413785e-10,-3.0021677232021605e-11,,1.9723254640458362e-11,,,-3.3394574995798027e-13,-8.275212017828135e-12,1.8699907872486387e-10,,,-2.838264933615663e-10,,,2.997274202079622e-11,,-4.792137394913875e-11,,,6.387911688648119e-11,4.195292035224796e-12,-3.964032523399222e-11,,-2.099399609446724e-12,,,,4.45881370755523e-11,6.497234666019108e-11,-1.9314198668755594e-11,,,,9.996006253791721e-12,5.237592804202286e-11,2.800517348193648e-10,,,,,,,,4.402020259625118e-11,,-6.97590838978521e-11,,-6.764444865349845e-11,-1.420164426887911e-11,1.2171623210895262e-12
2014-02-07,-5.3361889078113465e-11,-1.5457595606272287e-11,-4.8850673005909435e-11,,-3.167224251855795e-11,,,-1.1254474265975385e-12,7.81404790605731e-13,4.925131350702926e-12,,,-1.5340585101346798e-10,,,-1.3114411969119267e-10,,5.367516337049514e-12,,,-1.987446041071044e-10,-1.1769573766862884e-10,1.8929715278698008e-12,,6.346473814129788e-12,,,,4.3777267427644734e-11,-3.2427457898602137e-11,-3.123746488684645e-11,,,,-3.521544964353238e-11,8.230337936840428e-10,-1.2664676543091063e-10,,,,,,,,-1.3262949717619394e-11,,-1.2282172454706279e-11,,1.785949708994848e-10,-1.2810125288719895e-11,1.574404594861813e-12
2014-02-10,5.261940720046946e-12,-3.7038477140205994e-10,-4.809883270204357e-13,,2.2966319454435777e-10,,,-2.483701528925174e-11,1.4083281209751437e-11,-1.3896038238629502e-12,,,6.283436393289053e-11,,,-3.1371513683717747e-10,,2.350130937156931e-11,,,-4.128013375672769e-11,1.070266463822643e-10,-1.5855264222252014e-10,,-2.2761896864626954e-12,,,,9.229382448158692e-12,7.890557656064143e-11,-8.441592505487678e-12,,,,3.425360314476344e-11,-3.0044463760728417e-11,1.8191216845854073e-10,,,,,,,,1.1118523802533779e-10,,1.9040049957915292e-11,,-3.9782397872424514e-11,6.11060097263338e-11,2.67636991452785e-12
2014-02-11,-1.2506492845768957e-12,4.8055082559755716e-11,8.323248666478543e-12,,1.3902722846319053e-11,,,7.611947121968361e-12,-9.525435887373943e-11,5.835188660864054e-11,,,3.222629207898649e-11,,,2.3209500448601183e-12,,2.1364913526509834e-11,,,-1.6208489514083308e-11,-6.083678986618826e-11,-2.5676101288622548e-11,,-4.2582096776068336e-12,,,,-2.278837608912147e-11,-3.7128873309729865e-11,1.3928232461068513e-11,,,,-2.7740826556572544e-12,-2.483208628671903e-11,2.798643146412562e-11,,,,,,,,1.7059761017686502e-12,,-7.854679581374638e-12,,2.2258078032406444e-14,-2.925463133004348e-12,-1.4518953287501253e-12
2014-02-12,9.382815878555139e-11,-6.685278065016517e-12,-9.528597823636009e-12,,-6.9838486910870845e-12,,,1.8575675074083236e-12,6.28862748920119e-12,9.090472138218884e-14,,,1.0312779992881258e-10,,,2.9091286266887504e-11,,-2.6185314312140604e-12,,,-5.639786827611019e-12,5.979753897810952e-11,8.75029064896759e-12,,3.444290023015548e-11,,,,-6.837140518854531e-12,1.6752762515633596e-11,1.2865864158305496e-11,,,,1.3071888673932217e-11,-7.922283605195822e-11,-2.3510008533547053e-11,,,,,,,,2.146806198505858e-11,,-1.1450381839887184e-11,,2.66000663039558e-11,2.6181703257989088e-12,1.2370312686398248e-12
2014-02-13,2.231162526363217e-11,-1.4032676214507416e-12,-4.3219071214004e-12,,-3.1854807881406642e-12,,,2.1886332206145085e-12,3.069380562824244e-13,-1.720073287779858e-13,,,-4.8119703371263546e-11,,,-9.255000797328888e-11,,5.713149571771324e-12,,,5.445310312256245e-11,-2.2276127086519525e-11,-1.2125574518228862e-11,,3.4500689113608643e-12,,,,-1.0044310743698595e-11,4.9846428309663244e-11,-7.311933216068473e-13,,,,-1.018793312500749e-12,1.1735303172159531e-11,-6.942929234818874e-13,,,,,,,,1.2668814376508587e-11,,-2.1340871642497412e-11,,-2.132252908286937e-11,9.151676173579218e-12,5.4922401710125e-13
2014-02-14,-4.1914029297412104e-12,-1.305903567534419e-09,-4.799694257646099e-11,,-2.040713750235514e-10,,,3.110580961018831e-12,2.4068327795802603e-11,-6.466496896500722e-13,,,1.4428273208976261e-12,,,6.518465962935808e-11,,7.215992935328032e-13,,,-4.083436779757976e-11,4.1036837789663775e-11,2.1105492373135403e-12,,3.460471557620691e-12,,,,9.78763527808635e-12,1.640873142902155e-11,-4.235282258939443e-12,,,,-5.9443005820491414e-12,-1.7434809362623833e-11,-1.089600146391907e-11,,,,,,,,2.9076638764832402e-12,,1.67987435793019e-11,,-2.296494385793363e-12,1.2773508990636666e-12,-6.797425014292193e-13
2014-02-17,-1.372423347672828e-12,-3.351706532943948e-09,8.3941296120075e-12,,-4.5100881766331115e-11,,,-1.4137200042308172e-11,-1.13947530704422e-11,1.3497852696995777e-11,,,-1.7308120429822356e-11,,,8.968006493062564e-11,,2.3759008979496865e-11,,,2.165337990943902e-10,2.8282449021457345e-10,1.0214817101830288e-10,,-3.133801169429979e-11,,,,2.532488954913334e-11,3.5327113571650495e-12,1.2727317315041142e-11,,,,1.8977990564410637e-11,-1.0730455721275849e-10,6.173321749073154e-10,,,,,,,,-2.422725998717578e-11,,1.911542743775879e-11,,1.3826205721472964e-11,5.95955751947247e-12,8.994685801635868e-13
2014-02-18,-2.7044471539094743e-12,1.465358293325989e-10,1.2664028327641197e-11,,4.520178889285208e-11,,,-5.753980720292806e-13,-8.707747819154544e-12,1.333084157450257e-11,,,-2.5308431879714023e-11,,,-6.551613959059892e-11,,-1.7989336222414412e-11,,,-9.392640576292543e-11,7.370611259116017e-12,-7.32830445023494e-11,,5.447861008831627e-13,,,,-1.5468382700419863e-10,-3.316728326844728e-11,2.242919942616893e-12,,,,-1.1281449229495884e-11,7.486772957083763e-12,-9.288005431189683e-12,,,,,,,,7.949757632213537e-12,,-2.061662231838406e-11,,-7.604951002385012e-12,-1.8400325664434746e-11,-2.3707621978020344e-12
2014-02-19,-2.0230946638002307e-10,-1.503629308218736e-11,-6.903058129005211e-14,,-1.4655526816361297e-11,,,-3.452073790956463e-13,1.1443586380141285e-12,3.210755800714687e-12,,,-1.0764453757246975e-10,,,3.2446468109490245e-11,,1.5876342399236825e-11,,,4.030126079341915e-11,3.3561758833575486e-11,8.542468749777484e-12,,-3.3775625821949206e-12,,,,-3.9416918393492133e-11,-4.956814199367935e-11,2.1755880896687825e-12,,,,-4.9117002878682056e-12,-3.7725535244327565e-11,-7.906601458148596e-11,,,,,,,,-1.1813837794661547e-11,,-9.895030594872965e-12,,-2.2750651863023446e-12,-6.1014559727277145e-12,2.105609984388951e-12
2014-02-20,-5.973364885952049e-12,-9.373693115777666e-11,-5.021023971884667e-12,,-8.980067562347009e-11,,,-1.1238741971853231e-13,-1.664282331422244e-12,1.1110340998744279e-11,,,2.5426942828199307e-11,,,-5.158004174205124e-11,,-7.58854274627321e-11,,,-4.0390441668474746e-11,-1.0083264404737777e-10,1.469356232754967e-11,,-1.2845615850936816e-11,,,,8.916215073750308e-12,2.451165242790852e-11,-3.387802157872975e-13,,,,-1.7672076620087747e-11,1.8812493471745827e-10,-1.1064338220661013e-09,,,,,,,,1.0967107283527353e-11,,-1.5050961674509187e-11,,-7.626012472985188e-12,4.854877911780649e-11,2.6907680183556046e-12
2014-02-21,-2.7466174569828915e-11,2.0985403217751353e-11,-6.92428957149751e-13,,-2.039962691973772e-12,,,-4.56806539772716e-13,9.516506810641096e-13,1.0180503080231273e-12,,,-1.3600639580173627e-11,,,-1.0668381347533144e-10,,-1.5773214975377682e-11,,,-5.837023913621571e-11,-1.3816572076842523e-10,2.379812318108428e-12,,-2.016691166840737e-11,,,,-3.0740965687225895e-11,-3.759867814625907e-11,1.002289271201049e-13,,,,-2.5466755964267564e-12,-2.6639317768896136e-11,-7.44088871769971e-11,,,,,,,,2.7058286805197465e-11,,-2.1439541305786987e-11,,-2.0687149667617893e-11,-1.4044414649565583e-11,-5.807974975406286e-13
2014-02-24,2.767329138215197e-11,-3.870989280958244e-10,1.5051945423615403e-11,,-5.3229181638842514e-11,,,2.4105929039453653e-12,-3.797165618192722e-11,-1.438896324672951e-10,,,-2.6941675685246515e-10,,,-5.997543187627888e-10,,-5.649302130035494e-11,,,-4.84899325790782e-10,-1.2253746251838946e-10,-1.970101045794113e-11,,6.684544656245035e-12,,,,3.155951578857188e-12,9.411693975552997e-11,-4.306184658769413e-11,,,,-7.784383043082058e-11,-1.0220346651132223e-10,-4.210921231138387e-09,,,,,,,,-1.2804344551778058e-10,,-1.2196493836250658e-10,,-5.160838223877158e-11,-2.0763025558903263e-12,-7.789580746752954e-12
2014-02-25,-8.123418431688466e-12,7.452644505525112e-11,1.4869022597691204e-11,,2.6230250977368625e-12,,,-2.883120806975343e-12,5.100497286245559e-12,1.6316071614009734e-10,,,-1.4154688167737122e-11,,,-1.6581938331661333e-11,,-1.0024822928500776e-10,,,1.7479463859463465e-10,2.355476378785201e-10,-4.212758719273588e-12,,-2.6503559121866673e-11,,,,-7.32317186766098e-13,-6.7752873163587034e-12,3.001748105167788e-11,,,,-2.155205174644202e-11,-1.742813396875418e-11,-1.8406718392017495e-10,,,,,,,,-8.552527113529032e-11,,5.7831553379311167e-11,,8.005319229086745e-13,-3.3124452046893404e-12,5.202805024068938e-12
2014-02-26,-3.917002690553612e-11,-4.2052446472846886e-10,-4.048856023657479e-12,,-3.255694557003635e-11,,,9.266252771709028e-13,5.724410242562156e-11,6.591413062490955e-12,,,5.444667250065259e-11,,,-5.660155270958703e-12,,1.946052057987789e-11,,,3.596842596206342e-11,4.957656454847979e-11,-2.6750370073104706e-12,,-9.559218259021468e-11,,,,1.0955989862393203e-11,3.380550700375285e-11,-7.05428138085554e-12,,,,9.81396906060937e-12,2.2137407849576876e-11,2.6489978926219856e-10,,,,,,,,-5.78511814283641e-11,,1.561247755500392e-10,,-1.57521858627864e-12,-4.388888108909282e-12,-3.488107206550076e-12
2014-02-27,-6.329803417027035e-12,7.351622403088095e-10,1.5693698950850293e-12,,-1.1358319596472334e-11,,,6.984323409623483e-13,7.868199932066499e-12,1.0718853816680288e-11,,,-1.3560592848681832e-10,,,2.6904934420228586e-11,,1.889379189923968e-11,,,2.9001042024933974e-11,-1.2068916507934725e-10,1.584735106013753e-11,,8.061526926193534e-12,,,,-8.392105057314487e-12,-3.793703409487421e-11,1.1993732583851622e-10,,,,9.149811197765584e-11,-2.8184905059785097e-11,4.860072440219768e-10,,,,,,,,-1.0673276103930226e-11,,9.237492092887496e-12,,3.253094543438949e-12,1.1847261792755112e-11,-4.403119105489511e-12
2014-02-28,-5.375892604926433e-11,1.2738015196917486e-11,-1.6520703534906677e-12,,2.1773464740936554e-12,,,-5.733368963684293e-13,-7.180366110707528e-10,2.9033444461065743e-11,,,-4.504014300327277e-12,,,-4.404659416898531e-12,,-1.554120860054077e-10,,,-6.726461515855335e-11,1.71811684302484e-10,-1.2850428821409814e-12,,-1.359936662099495e-11,,,,-2.6110766721001015e-11,-1.1158232268509232e-10,-4.463168182841123e-12,,,,-3.484468087410496e-11,-2.854374986068393e-11,7.828299730955603e-10,,,,,,,,2.0092568138631937e-12,,3.3253252819985256e-12,,-4.745544967017792e-12,-3.401911128125009e-11,3.944217770486526e-12
2014-03-03,9.111123950121514e-12,2.554727432087802e-10,1.873914157860221e-11,,1.8168686145448682e-09,,,1.1080653575788861e-11,2.180951646917442e-10,5.1297283504183e-11,,,-2.8859359785632425e-11,,,4.8840188644398424e-11,,-7.452704008994866e-11,,,-2.107700170174021e-11,1.8262521681848738e-10,-3.8371929777235817e-11,,1.2454263768922639e-11,,,,3.780105883619732e-11,3.5634195158962674e-11,-1.066938065019679e-09,,,-9.308032349179656e-11,1.699252322483645e-11,-1.113058648850724e-11,5.649815970948668e-10,,,,,,,,6.821860179289263e-11,,8.27555485259555e-11,,-1.2801413803164504e-11,4.1322625965565114e-11,-2.187221692520334e-12
2014-03-04,4.746998546217592e-12,7.068372809498626e-10,-1.750220673485871e-11,,2.5747871912350765e-10,,,8.001318735721424e-13,2.826529417118031e-10,-3.1434451022034527e-11,,,-1.3594890513666722e-12,,,1.911371288184953e-11,,8.660048361128128e-11,,,1.9655154236926148e-11,-6.788877663546777e-10,-5.297275594983125e-12,,-2.189348629336557e-12,,,,5.932893471390365e-12,4.009013451717114e-11,-1.2881793269497188e-11,,,-1.136772313850853e-11,-2.4356125947039516e-11,4.385394801550836e-12,-4.280031922016776e-09,,,,,,,,1.2183033109671452e-11,,2.2392896504342315e-12,,-5.1540136425305864e-11,1.6199624638798987e-11,1.5876757477237398e-12
2014-03-05,1.2586848187378077e-11,7.436170312259233e-12,3.479167261292768e-12,,8.87280085856811e-13,,,1.1442265239380642e-13,1.1047588591065506e-11,-7.802775955797852e-12,,,6.73894467268525e-11,,,-7.895216974811976e-11,,-5.0822029311271115e-11,,,1.6545149072667755e-10,-2.5724703502893766e-10,-3.303758254829813e-11,,7.856201346356292e-12,,,,9.905951796409402e-12,1.987794953155936e-11,4.4873889792494905e-11,,,-2.660551235132254e-11,6.341894534733336e-12,1.7124120547059764e-11,1.303838628972306e-09,,,,,,,,1.3388814195956184e-12,,1.2302424709357564e-11,,6.943907711681102e-11,2.7276400369629936e-11,6.902072628054758e-13
2014-03-06,-1.0554564449933944e-12,2.397335761243653e-12,-9.165993986100946e-13,,1.3258731934880317e-11,,,-4.5207629545749164e-13,2.342997310080729e-11,5.084257112787359e-12,,,2.657603077074531e-11,,,-8.846292400588965e-11,,3.392590537807387e-10,,,-2.355257792556564e-12,-3.286078319778827e-10,-2.3409670660378146e-11,,4.048906036899091e-12,,,,6.250060821581741e-11,2.5278643934182487e-11,1.0544822487905247e-10,,,2.4212227471116636e-11,2.99306066798482e-11,-2.4159035582526158e-11,9.840750436721873e-10,,,,,,,,6.236317356613985e-11,,1.7915670689265086e-11,,-2.951086173999987e-11,1.5416677433923657e-11,-1.0380736638018852e-11
2014-03-07,-1.8953809437832425e-11,-6.183059698239576e-11,1.5165213913448303e-12,,-3.802238746364078e-11,,,4.06835808306908e-12,-8.098931688038734e-12,4.769406088075915e-11,,,-1.5740871265533225e-10,,,-7.114702950087355e-10,,-1.3361556134889311e-10,,,-4.484962240684344e-10,-6.222823137005061e-10,1.2075167279649518e-12,,4.112263636179217e-12,,,,6.336047697185093e-11,3.741210255343577e-11,-1.3563747980762021e-11,,,6.535672969233089e-12,-5.537557637607418e-11,-2.5289012093547723e-10,-1.155291281766704e-09,,,,,,,,1.2678901206997868e-11,,2.082504254342931e-12,,-1.8905004321741107e-10,8.998326588508778e-12,1.9075390683086505e-12
2014-03-10,-6.196523225285455e-11,-9.624165925016253e-10,-1.860675898108958e-11,,-5.332386683914221e-10,,,1.0784991521787307e-11,1.5705044404705865e-10,1.339772786265489e-09,,,-4.5344561468002785e-09,,,7.378625078744223e-11,,-8.949189977035556e-11,,,3.410357442359924e-11,4.8539900054043556e-11,-2.0435908730558792e-10,,-1.498552052957542e-11,,,,-5.565070863549076e-10,1.952517393782065e-11,1.339517632333937e-10,,,9.972558758325921e-12,-1.328369090013594e-09,-4.0798806412175556e-11,2.9319459584839014e-10,,,,,,,,4.9839521851747296e-11,,-2.118103986728701e-10,,-1.0218480429099213e-10,-9.708915964929773e-11,-2.7889552341508514e-09
